emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
-0.044790357,0.60579973,-0.0043708095,0.6794035,1.0104176,0.3059941,0.09320983,-0.16156338,-0.121627234,0.9876282,0.4046079,0.52854013,-0.1061103,-0.28153262,-0.9484068,0.03963712,-0.42167827,-0.17653503,0.37273636,0.014938818,0.10163285,1.1118712,-0.5732005,-0.4910978,0.5284818,-0.43416548,-0.60726297,-0.06115554,-0.13377167,-1.0691733,1.167849,-0.8619626,-0.5614156,0.10527428,0.26990077,-0.03323211,-0.8163636,0.05670521,-0.32132575,-0.74801296,-0.10595095,0.010972054,0.21266507,0.27236396,-0.8153199,-0.5820975,0.37902406,-0.25524145,0.47262734,-0.024755232,-0.5947742,0.7383736,0.33771744,0.022124415,-0.19185059,0.1472561,-0.46560606,-0.5335824,1.1995395,-0.36202878,0.7769797,-0.37112853,0.15525661,0.19441521,-0.70652586,0.046767015,-0.65601647,-0.33231932,0.26939335,-0.6905028,-0.5146034,-0.6948986,-0.6566749,0.4950332,-0.49490348,1.371367,-0.7539547,0.25486296,0.06522527,0.61765623,0.63925755,-0.47368866,0.020075362,-0.8524003,-0.2252304,-1.1153091,0.78335947,0.51500165,1.441146,-0.9448483,-0.036493957,-0.46307793,-0.14461838,0.646604,0.3422132,-0.19932035,-1.157543,0.7619136,-0.107347906,0.17639597,-0.7499325,-0.42680183,0.5503598,-0.36328292,-0.39495596,-0.08011098,0.0747323,-0.60782796,-0.83900845,0.14267585,0.32005173,0.01003244,0.78089505,0.6358507,-0.4055098,0.8300749,-0.4418051,1.1583751,0.006879518,-0.107254,0.11558587,1.0365583,0.9924258,0.8171318,0.40915024,-0.19688883,-0.74556977,0.48054582
-0.0034555881,0.60955316,0.19317661,0.93747365,0.8189971,0.27788192,0.27044788,0.40964365,-0.14287421,0.5897641,-0.07526084,0.1481574,-0.04602963,-0.44473466,-0.77629143,-0.3780582,-0.28609288,-0.53521514,0.22196472,-0.13335599,-0.024171684,0.8237238,-0.2527193,-0.5131316,0.68975353,-0.6838193,-0.4710024,-0.3525738,-0.04009404,-1.0655674,0.7135746,-0.29870698,-0.6585042,0.07836238,0.84878457,-0.03406649,-0.7536996,0.19941738,-0.36935264,-0.00073555706,0.17577937,0.20710793,0.1011063,0.13878027,-0.8338951,-1.028058,0.1757613,-0.22029588,0.07642874,-0.2467958,-0.40629467,0.27130657,0.32577488,-0.018940616,0.45064297,0.15372638,-0.5822282,-0.35665625,1.1026818,-0.5284378,1.0434196,0.01543797,0.45350075,0.03038987,-0.53194606,-0.114975035,-0.77571964,-0.17660211,0.20522304,-0.758224,-0.3004098,-0.4492331,-0.30187565,0.64105606,-0.39278263,1.0517648,-0.74143076,0.47452384,-0.1669018,0.080179885,0.8805618,-0.77130145,0.061755884,-0.64079857,-0.14947152,-0.5950675,0.36902243,0.5543013,1.4043528,-0.95936424,-0.3209662,-0.18685322,0.1453656,0.21200271,0.4092444,-0.25695267,-1.042588,0.7684976,-0.43257314,0.19814184,-0.8501053,-0.7491673,0.73817,-0.28117198,-0.45684218,-0.39089552,0.2986286,-0.11038222,-0.56674784,0.13643658,0.3896246,0.4296686,0.7405594,0.83075017,-0.41175166,0.9606663,-0.011083946,0.9669014,-0.6443526,-0.39899448,0.23679514,0.41020107,0.98714846,0.6556154,0.39239073,-0.4083325,-0.4227674,0.37084374
0.3251563,0.3727456,0.8774498,1.5469509,0.30477428,0.009214629,0.25078696,2.0518825,0.19896032,-0.69798493,-1.004316,-1.6815397,0.76406336,-0.6401425,-0.7715742,-1.3433704,0.25781384,-0.870594,-0.49455664,-0.35711858,-0.037401915,0.24397571,1.2056149,-0.5957214,1.2985013,-1.1263963,-0.061139762,-1.9934635,-0.046821613,-1.2154028,-0.47077164,0.96547645,-0.5132537,0.6432872,1.6080743,-0.021476641,-0.7901449,0.1897768,-0.011949365,2.0752056,1.1065897,0.4626231,0.08004139,0.13369645,-0.8405778,-1.9545078,-0.29685628,-0.37273157,-1.0163189,-0.7732649,0.18752094,-1.3431636,0.061171453,0.505891,1.8881954,0.16315722,-0.7225886,0.29724133,0.04489543,-0.9698108,1.8386322,1.6540991,0.64561176,-0.78172946,-0.14007959,-0.3983806,-0.97597617,0.07861326,0.42303535,-0.8175766,0.434678,0.14974977,-0.04250886,1.3920397,0.36955848,-0.06735111,-1.0336244,0.64650565,-0.8321317,-1.4744221,1.6554885,-1.0728043,0.9984176,0.36666405,0.5186485,1.4796034,-1.1554255,0.47452116,0.73494536,-0.82439905,-0.60597944,0.48714635,1.2200615,-0.16441621,0.57306916,-0.25697413,-0.39574564,1.0674263,-1.1083019,-0.50201845,-1.3986558,-1.7294911,1.1800665,0.07472876,0.21310818,-1.820993,0.83061713,1.3607954,0.025964731,0.22339828,0.37416732,0.43403554,0.8700511,0.6684461,-0.65203744,1.2132541,1.6178656,0.5038538,-2.543238,-1.6962055,0.6129521,-1.861661,0.64751726,0.43789062,-0.57530004,-0.2362364,-0.1021262,-0.18987302
0.08746025,0.21390773,-0.20435177,1.191749,0.5830545,0.25104412,-0.040342,-0.0054996796,-0.10311963,0.3404231,-0.22658013,0.008932604,0.29461685,-0.19342193,-0.73493546,0.6602295,0.15263088,-0.38270187,-0.4515249,0.29565153,-0.36984915,1.1227474,-0.32397756,-0.13277547,0.7378766,-1.1189723,-0.57674414,-1.2917063,0.44481435,-0.35334095,0.9848307,-0.58109534,-0.90982765,-0.13306372,0.44737664,-0.40687218,-1.822845,-0.08228976,0.87386686,0.24410869,0.7007926,-0.12132951,0.62768966,0.28554264,-0.8755222,-1.0924318,0.30824584,0.112216406,0.6073904,-0.11324465,-0.3035833,0.46924412,-0.23516662,-0.19155495,-0.113710016,-0.15913816,-0.9162904,-0.55937034,0.5421209,-0.3934895,0.79991394,0.5102618,0.7983096,0.37017637,0.2947551,0.1750203,-0.5279849,-0.19829583,0.06602935,-0.7335401,-0.081847735,0.14915763,0.004450689,0.6434697,-0.06093858,0.86246836,-1.2744141,0.47975796,0.14553788,-0.47139445,-0.1520364,-0.9099707,1.28402,-0.41923907,-0.43179557,-0.82003564,0.38420725,1.0310727,1.0739387,-0.66811246,-0.447348,-0.04696071,0.29028827,0.45058244,0.22771834,-0.5437835,-1.1199191,0.5319398,0.4083154,-0.11071697,-0.8667474,-0.86596346,1.7320184,0.20651656,-0.26850247,0.12554556,0.36579478,-1.0757495,-0.6133205,0.019787312,-0.20794162,-0.35831296,0.9451308,0.14033961,-0.78665644,0.7794205,-0.123646274,0.45287606,-0.43177107,-0.32606268,-0.19485073,0.7985987,0.73272,0.7481087,0.59606445,0.11140014,-0.60241735,0.18174054
0.18858716,0.7263529,0.8949261,1.1133615,0.30938292,-0.10435617,0.24321195,2.0179384,0.085013635,-0.49767455,-1.1648453,-1.7116127,0.80658054,-0.4894932,-0.9712557,-1.1041466,0.059419937,-1.0446271,-0.39453238,-0.30296442,-0.07627313,0.25520974,1.1979643,-0.7128757,1.4973223,-1.1762024,0.21378788,-2.0610077,-0.24807459,-0.92499083,-0.5769626,0.8710522,-0.5707159,0.37812388,1.6395781,0.28538886,-0.8345535,0.21175061,-0.06931655,2.2155662,1.2303464,-0.012740392,0.029664647,0.13908774,-0.8579865,-2.1284416,-0.07699772,-0.39107722,-0.9303314,-0.55446887,0.19969822,-1.3425379,-0.14167796,0.34416425,1.5965091,0.24089473,-0.9719329,0.35857272,0.19003175,-0.75108397,1.7292497,1.7393692,0.4330561,-0.8750744,-0.057812423,-0.3196263,-0.6107556,0.26612207,0.5748864,-0.74671817,0.4256093,0.08501613,-0.23458594,1.4220778,0.21527469,-0.2029927,-0.7659556,0.8222441,-1.0254163,-1.4450657,1.4139981,-1.1653877,0.9102747,0.49594185,0.22521567,1.3187298,-1.1801846,0.82148874,0.9552567,-0.82505816,-0.59965324,0.5047851,1.1830971,-0.1626429,0.70605683,-0.00076025724,-0.49801743,0.8805336,-1.2211193,-0.24953519,-1.3849459,-1.9186242,1.6873243,-0.17674682,0.14597565,-1.792964,0.75478005,1.2438126,0.100111164,-0.00731273,0.26991627,0.59751654,0.8883978,0.8567146,-0.52143556,0.9717695,1.5746369,0.48516,-2.660104,-1.5041968,0.5216151,-1.6781055,0.67671,0.3314146,-0.3376287,-0.22218251,0.22154023,-0.29639417
0.34979334,-0.39386892,1.3095136,0.08596655,-0.6915958,-0.020259857,0.720766,1.3750162,1.6393154,0.16068566,0.85311085,-2.5463135,0.8649411,0.4800696,-1.3905551,-0.37602037,-0.42765087,-0.40731066,-0.3038842,0.44393423,0.21944907,0.60754144,1.2371118,-1.0535699,1.2182776,-0.41481388,-0.2558313,-1.1900709,0.36906162,-0.43430394,-0.9367267,0.793963,-1.081547,0.08382652,0.72986853,0.8913947,0.020805951,0.23109585,0.042073328,1.2738256,0.7820839,-0.96891224,0.9606577,1.1947821,-0.3714546,-1.2999251,0.27792862,-1.6023273,-0.8400843,0.3184602,0.44185746,-2.5507405,-1.0219926,0.9993477,0.65968376,0.6369999,-1.2152889,0.15057829,-0.50094104,-0.039446473,0.44779134,1.5589855,-0.606889,-0.7953107,-0.28946236,-0.13832486,0.9284452,-0.7316982,1.4333658,0.3994963,-1.020213,-0.8220588,-1.4102447,0.45443335,-0.51164985,-0.6264789,-0.6556647,0.06939413,-0.19863339,-0.7713319,1.7818305,-0.7796896,1.5479443,1.4245524,0.33842102,1.0728457,-1.0032505,1.0613742,0.8187721,0.46888012,-0.86184126,0.24507213,1.6359929,1.2607334,0.5416491,1.1853011,-1.257592,0.5164393,-2.3385673,0.68009067,-0.6092885,-0.89145195,1.1515338,-1.0408008,1.6646632,-0.7594439,0.25146356,0.6918458,-0.15118352,-1.2852446,0.06785355,-0.61162007,1.310177,0.20165387,-0.22778219,0.78745365,1.0082028,0.18703297,-3.0355744,-0.65502715,0.97586775,-1.6155627,-0.114835106,0.3000639,-1.0624509,1.1145093,-1.0184482,-1.844446
0.049811646,0.5260116,0.0612724,0.9334218,0.8592781,0.2843571,0.06298371,0.321083,-0.11759873,0.5151559,-0.0074420655,-0.07194831,0.20116876,-0.37291515,-0.7859445,-0.122851074,-0.2535074,-0.383048,0.046957005,-0.037536602,-0.11587113,1.0156465,-0.19483477,-0.41169095,0.7295115,-0.8284666,-0.52248865,-0.78440946,0.032084193,-0.9603083,0.8158289,-0.32985577,-0.73815763,0.20051154,0.6846904,-0.18825914,-1.2077829,0.026260281,0.14240602,0.030245917,0.365571,0.14440188,0.20922397,0.064568244,-0.8195116,-1.0390725,0.21214335,-0.15601744,0.1720447,-0.18806323,-0.23142858,0.31352764,0.13537829,0.078640364,0.49666202,-0.01106973,-0.64826185,-0.3700809,0.8928349,-0.6445939,1.0060917,0.1634534,0.52573586,0.09427817,-0.4134029,-0.08741913,-0.64612436,-0.21906804,0.110577166,-0.8354411,-0.15219443,-0.45445818,-0.3687956,0.76092434,-0.19195698,0.7876578,-0.94086486,0.3953569,-0.2516383,-0.046720404,0.68564194,-0.9621623,0.47775763,-0.5608318,-0.17579162,-0.467528,0.23620385,0.6630187,1.2762098,-0.82522744,-0.3301925,-0.19515939,0.28239626,0.32554173,0.37593275,-0.3662582,-1.0234643,0.82499176,-0.29144415,-0.06139539,-0.94717145,-0.6596076,1.098226,0.05566329,-0.39124775,-0.40758657,0.2139892,-0.32480288,-0.72017753,0.2248013,0.2959681,0.31479713,0.8957257,0.7251209,-0.6380821,0.9083283,0.05779308,1.0043858,-0.5866244,-0.49354947,0.12843671,0.33801553,0.99222946,0.76310825,0.3765886,-0.28105783,-0.45924813,0.5324516
-0.0506195,0.43602505,0.09550959,0.50268346,0.75838107,0.33776417,0.13842414,-0.16700543,0.05269924,1.0171629,0.5876387,0.43188652,-0.09145466,-0.054904085,-0.9268277,0.07965622,-0.31850442,-0.14696336,0.32358122,0.07230075,0.1236404,1.0796589,-0.5727027,-0.52264774,0.4458656,-0.21977161,-0.51234925,0.030610075,0.088960394,-0.7851897,0.7714489,-0.8012468,-0.63730913,-0.03651895,0.29833263,0.08185161,-0.5601716,0.030556858,-0.36130032,-0.76042265,-0.20171642,-0.26072887,0.35151145,0.5045667,-0.8285468,-0.42189878,0.4170865,-0.4237474,0.34257087,0.22790098,-0.54048336,0.35300827,0.14351095,0.045142703,-0.28848103,0.24667846,-0.44207048,-0.60222304,1.0587702,-0.11777818,0.48511097,-0.30976015,0.08737309,0.13209324,-0.6624559,0.110318586,-0.34885055,-0.41086006,0.3995841,-0.53214276,-0.7467309,-0.64008945,-0.708953,0.35192424,-0.6481137,1.2275126,-0.7022744,0.19371592,0.23112419,0.61324126,0.6668858,-0.3879097,0.0328042,-0.5747825,-0.086553775,-1.2252817,0.8580057,0.57433987,1.3429031,-0.7878316,-0.18745439,-0.4786618,-0.22689082,0.6288704,0.36083442,0.12391521,-1.1433983,0.630041,-0.37723097,0.45214647,-0.5495478,-0.44749847,0.37557188,-0.65028244,-0.23036279,0.24250746,0.10124796,-0.583381,-0.6772546,-0.16054945,0.18824588,-0.064993344,0.8123903,0.6090034,-0.28418326,0.7645155,-0.5529769,0.98541325,-0.20270523,0.06333373,0.19140531,0.9610791,0.74899906,0.7508816,0.3852907,0.06976558,-0.77234685,0.014552651
-0.029793113,0.5497739,0.093795046,0.7940321,0.95965594,0.30954748,0.20206034,0.102717675,-0.04478739,0.9108475,0.250353,0.46558988,0.017468655,-0.370453,-0.92143196,0.0014010594,-0.46302235,-0.39537185,0.24987066,0.07257184,0.066943,0.99501824,-0.548169,-0.5653553,0.579621,-0.52406186,-0.61394644,-0.18222445,-0.036500946,-1.1712228,1.0181913,-0.67509556,-0.6041168,0.029200327,0.49786118,0.042556312,-0.76441616,0.1391837,-0.28848034,-0.4763712,0.0677687,-0.00242364,0.21413802,0.24146317,-0.92051756,-0.7792219,0.43956876,-0.23884828,0.42490625,-0.029586311,-0.41637188,0.5390048,0.21302098,0.024816386,0.07172642,0.18195854,-0.5794811,-0.5659388,1.1594759,-0.41746894,0.847062,-0.20695508,0.24251609,0.2182269,-0.60502964,-0.13564543,-0.56465405,-0.28365916,0.27427387,-0.68259114,-0.56048745,-0.66821903,-0.57347697,0.48936197,-0.4507598,1.2570679,-0.6876885,0.323257,0.07864654,0.41732523,0.73741174,-0.4909967,0.040772676,-0.7737016,-0.13839927,-0.96017903,0.524188,0.4997278,1.4331776,-0.7889073,-0.20179868,-0.32956967,0.010860753,0.52369905,0.3172489,-0.22753605,-1.1603274,0.68602306,-0.28616866,0.28287804,-0.82309866,-0.64476717,0.67695564,-0.3659407,-0.47266877,-0.23906113,0.13609861,-0.45441368,-0.76664877,0.1789485,0.27949074,0.21716298,0.8742344,0.6204425,-0.54765666,0.9038551,-0.37154096,1.0035962,-0.2606931,-0.21396734,0.18635422,0.90117496,1.0256938,0.7628891,0.47927743,-0.1817647,-0.7582668,0.3524665
0.1419485,0.7364225,-0.038918577,1.0992856,0.991111,0.21705237,0.08614959,0.2399363,-0.23090439,0.50368387,-0.2569723,0.32175982,-0.09075312,-0.5207264,-0.6110593,-0.48353872,-0.2977789,-0.40274352,0.3181272,-0.12855385,-0.08839497,0.8370813,-0.34425154,-0.2935829,0.69431424,-0.8526228,-0.53244746,-0.30252367,-0.10852003,-0.9840582,1.0475715,-0.32499108,-0.58541274,0.20619678,0.7433001,-0.29038316,-1.0084609,0.121981494,-0.27325478,-0.13282908,0.15912403,0.4542652,0.08111145,-0.010699153,-0.8330637,-1.0870227,0.05362281,-0.07264609,0.019815354,-0.4583943,-0.3746075,0.48512954,0.36554754,-0.08203228,0.5853707,-0.061452225,-0.46885064,-0.4805656,1.2052077,-0.73427445,1.1423674,-0.13913381,0.6916861,0.099291794,-0.511983,-0.015667558,-1.0647353,-0.032961577,-0.11861402,-0.9425495,-0.09474685,-0.3699586,-0.09823683,0.7294205,-0.22841187,1.2123787,-0.93166906,0.328226,-0.13820669,0.01603243,0.7655657,-0.8752998,0.1561969,-0.80025923,-0.20233046,-0.7560344,0.6064941,0.543815,1.3073157,-1.0003479,-0.04953555,-0.28803575,0.26824376,0.20056759,0.3888924,-0.5968969,-0.8769216,0.8757567,-0.08593876,-0.036193125,-0.9423266,-0.7946997,0.7850727,0.01913277,-0.67135394,-0.34346795,0.13815345,-0.2664642,-0.6434276,0.30362812,0.5030639,0.42220882,0.6841842,0.6574559,-0.47204053,0.9341607,0.08184743,1.0518205,-0.25270778,-0.43973702,0.028817287,0.5226452,1.1056389,0.7264898,0.37317947,-0.6490753,-0.28197724,0.73083186
-0.01153597,0.061275035,0.17301054,0.73406196,0.9787655,0.31962514,0.10522127,-0.3607268,-0.51170015,0.7930474,0.6133309,1.055806,-0.6515493,-0.19941175,-0.1373029,-0.6483579,-0.3651643,-0.10851041,0.056052644,-0.41640103,0.13433768,0.39984933,-0.98533756,-0.054371387,0.4575249,-0.010527718,-0.44340476,0.7477297,-0.23773147,-0.45782825,1.0499381,-1.1126052,0.010321298,0.050831717,0.49953356,0.13673769,-0.48278737,0.18259513,-1.1260473,-0.86474425,-0.61509025,0.30730549,-0.17242153,0.28964436,-0.7833366,-0.35033295,-0.05586639,-0.54030484,-0.060818117,0.49575236,-0.13970236,0.7491202,0.89241594,-0.70518136,-0.56359625,0.49077997,-0.2489757,-0.6896973,0.78522044,0.29664648,0.16466255,-0.58964425,0.65341437,0.33595315,-0.41549256,-0.07981865,-0.6904845,-0.18783097,0.0928928,-0.63084614,-0.5549372,-0.076190196,-0.08919964,0.08343501,-0.31998155,1.7823848,0.028782612,0.038224924,0.42603767,0.2195487,0.59527785,0.3864285,-0.4355515,-0.9701949,0.15053712,-1.792324,1.2771283,0.5966023,0.86544967,-0.59921044,0.22601867,-0.033429313,-0.29470083,-0.05743119,-0.29647303,-0.39683118,-0.5829175,0.6160154,-0.35422647,0.70379376,-0.36600754,-0.31170455,-0.60477775,-0.5244937,-1.2630161,0.30202883,0.25557923,-0.54958564,0.09976121,0.6956184,0.38520908,0.42287922,0.41139713,0.6309364,0.01128449,0.29734185,-0.9364662,0.46462378,0.60300535,0.4731697,-0.4986718,1.0277139,0.3487095,0.2527286,0.7240825,-0.33667865,-0.7312436,0.45660535
0.23995319,0.38303265,1.2181659,1.3061173,0.04520368,0.14993358,0.5276476,2.216414,0.736777,-0.04729677,-0.58096975,-1.924938,0.8499311,-0.3457975,-1.4567715,-1.1509807,-0.2068235,-0.7542149,-0.2434557,0.24209005,-0.024287038,0.6163696,1.2074852,-0.8987324,1.590097,-0.98748547,-0.3647777,-1.8416119,0.016270012,-1.2720988,-0.5385263,0.87371737,-0.91128457,0.55968386,1.7152721,0.461522,-0.7488806,0.3361433,-0.06740971,1.8239238,1.1935712,-0.15873736,0.57670027,0.6015912,-1.0567527,-2.284235,0.18726645,-1.0466394,-0.93352157,-0.36157632,-0.26144257,-1.7818903,-0.16958822,0.66879976,1.6942307,0.18242657,-0.96828866,0.015780002,0.4394609,-0.5369119,1.573847,1.6226829,-0.08423577,-0.62621593,-0.47039032,-0.3741125,-0.37400275,-0.05122736,0.8074932,-0.46117777,0.06901753,-0.46067524,-0.8327729,1.5075281,-0.23250292,-0.2836311,-1.0967642,0.63443816,-0.784878,-1.0273321,1.8776234,-1.1503978,1.0683453,0.364739,0.28960174,1.067153,-1.1143774,0.7240724,1.4595158,-0.69394994,-0.59646666,0.3705421,1.3107997,0.35155025,0.4218186,0.18494906,-0.7270158,0.83127904,-1.7869256,-0.017925382,-1.2956779,-1.8023117,1.7742972,-0.44283813,0.64082,-1.5041882,0.94355834,0.91659665,-0.15091354,-0.31921923,0.4224731,0.3773944,1.1556154,0.90136755,-0.76809204,1.4758714,1.137433,0.755052,-2.783032,-1.6581323,0.7821521,-1.731854,0.45668194,0.62768674,-0.6989211,-0.052348614,-0.57129866,-0.5848418
0.35445642,-0.4514262,1.3058935,-0.026573842,-0.7311459,-0.033790216,0.74180233,1.2840785,1.6865406,0.12510687,0.95070696,-2.5645819,0.8320222,0.5362314,-1.3364341,-0.3279442,-0.41245753,-0.3762407,-0.2882322,0.4218476,0.25611606,0.56702906,1.213994,-1.0346627,1.1676563,-0.34354752,-0.22506933,-1.0918087,0.39700693,-0.35189977,-0.9724358,0.7858198,-1.0512333,0.064895764,0.6595799,0.9221416,0.10865718,0.21944597,0.030761376,1.2199547,0.72966695,-1.0355914,0.96699417,1.2219352,-0.29139614,-1.1914256,0.24216919,-1.6129454,-0.8491027,0.367637,0.5116079,-2.5955892,-1.0692888,1.0004363,0.5686431,0.6852908,-1.2229745,0.1752295,-0.5925907,-0.0009268075,0.33868307,1.5145231,-0.61450475,-0.81621706,-0.26623452,-0.10042657,1.0021604,-0.78503686,1.4663608,0.45674995,-1.0965338,-0.8155625,-1.4187587,0.33211848,-0.50409085,-0.64023596,-0.5645431,0.008733541,-0.15589994,-0.7417758,1.7473817,-0.7298138,1.5474968,1.4916861,0.3465477,1.0774208,-0.9729373,1.0630751,0.74593014,0.5296372,-0.8687041,0.23571542,1.6183643,1.2766299,0.5734402,1.241113,-1.2559364,0.4876485,-2.3326416,0.72378564,-0.52459466,-0.7944386,1.0772369,-1.0951083,1.7138982,-0.6915902,0.1858871,0.6993513,-0.1318948,-1.3419524,0.029512018,-0.6707264,1.285723,0.1488918,-0.17538059,0.69699514,0.9812317,0.11774213,-3.0189688,-0.5441091,0.9739083,-1.6212201,-0.17276917,0.25751466,-1.0966573,1.192605,-1.0184585,-1.9222801
-0.037016682,0.45070103,0.06821241,0.8582215,1.0861638,0.2975872,0.07793263,-0.061963655,-0.40734014,0.83138317,0.13864858,0.6693576,-0.09787039,-0.29964423,-0.5665953,-0.18968432,-0.30476424,-0.26190737,0.3065665,-0.119504794,-0.019749727,0.9635417,-0.6334362,-0.29675555,0.49630275,-0.5681419,-0.6723452,-0.17236967,-0.1481417,-0.8924238,1.1622372,-0.8139533,-0.47797304,0.13617972,0.48489857,-0.08697997,-0.95506436,0.048430864,-0.23336478,-0.6077751,0.049961574,0.24425817,0.07459957,0.21617897,-0.9512817,-0.71051896,0.2985695,-0.15404005,0.26230463,0.023335397,-0.39252537,0.6812711,0.3280774,-0.24932675,-0.14549507,0.20516995,-0.4720005,-0.5908283,1.0462862,-0.21385728,0.7549094,-0.23585081,0.47143283,0.25247067,-0.48856196,-0.089671075,-0.699839,-0.24384025,0.1287385,-0.7122201,-0.26144394,-0.43774557,-0.37440652,0.4782849,-0.2995709,1.3788456,-0.6441857,0.472407,0.10207025,0.20385425,0.51714486,-0.4713357,0.06586347,-0.9249081,-0.04207495,-1.3388729,0.82427216,0.58320844,1.2394218,-0.8065067,-0.03652325,-0.26547202,-0.0924883,0.27542725,0.18513784,-0.526882,-0.9710813,0.65417814,-0.0599112,0.17365928,-0.7197948,-0.540575,0.462069,-0.2804597,-0.76142746,-0.09092121,0.25805545,-0.6189636,-0.68657047,0.44987443,0.3412659,0.2326857,0.75984037,0.7258663,-0.42986897,0.783542,-0.5262335,0.9933669,0.06100911,-0.09440183,-0.19868006,1.0728003,0.8130208,0.71315384,0.61956847,-0.33587795,-0.74116105,0.5652546
-0.06671573,0.09071006,0.81361926,0.32154316,0.19110185,0.05788949,0.34120595,0.5256343,0.46748662,0.5210735,0.41992888,-0.9171258,0.66478735,0.0918821,-1.0152909,0.10419341,-0.009266164,-0.41580197,-0.13271056,-0.034228776,0.024732726,0.85039496,-0.03817357,-0.85832924,0.55039644,-0.3258095,-0.04786004,-0.74930125,0.3701054,-0.65745085,-0.108568855,-0.1333884,-0.8686637,-0.064995386,0.5599204,0.44439033,-0.37976372,-0.007045249,-0.1263858,0.5862057,0.49019483,-0.74203306,0.5084181,0.7436744,-0.8579427,-0.58482,0.63677144,-0.53229827,-0.030929105,0.26785967,-0.07038821,-0.7124083,-0.64452815,0.379437,0.02698907,0.11609033,-1.0028411,-0.68379265,0.2644936,0.23939097,0.58014774,0.69711536,0.05708923,-0.31053308,-0.07150885,-0.0064469045,0.33978903,-0.4670307,1.1809244,0.027604107,-0.9541736,-0.7998342,-1.0896429,0.26048562,-0.26236022,0.24316071,-0.3512727,0.50913894,-0.20670164,-0.021740118,1.1706961,-0.8006649,0.69655573,0.55204725,-0.13919726,-0.21520928,-0.100394815,1.0277976,1.0346593,0.010381844,-0.88753396,0.19416,0.22211953,0.49716175,0.65115553,0.5993304,-1.3216784,0.4279222,-1.1380279,0.35867387,-0.45822906,-0.8427519,0.9284705,-0.8959998,0.6573318,-0.19050129,0.16585329,-0.27902505,-0.6709011,-0.7335902,0.054186106,0.0015251371,0.92114556,0.6574271,-0.36011335,0.852145,0.2900207,0.28133863,-1.6618756,-0.20001414,0.5555848,0.12103892,0.4680632,0.4284668,0.17017114,0.407781,-0.8068761,-0.80019623
-0.1877256,0.37657717,0.25614855,0.6509047,0.79239154,0.41794562,0.15141843,-0.011515826,0.02865623,1.1247886,0.5136809,0.19816631,0.13898428,-0.16172558,-1.0711387,0.45998216,-0.11343923,-0.27360708,0.026077837,0.24614687,-0.007230401,1.249443,-0.4822016,-0.55680496,0.30164415,-0.5028532,-0.67374104,-0.55081457,0.18104906,-0.8882215,0.97093695,-0.94880337,-0.68381125,0.05819357,0.33098748,0.037647665,-1.0795776,-0.18589187,0.20511222,-0.52143675,0.21655758,-0.38127756,0.7046527,0.30337623,-0.9103103,-0.6441967,0.6655391,-0.25731754,0.67427087,0.085376285,-0.53115606,0.48297095,-0.16816545,0.027568793,-0.38048995,0.26733097,-0.7026674,-0.4907614,0.7068996,-0.116942406,0.53520554,-0.028130705,0.029490015,0.120749235,-0.3805523,-0.0006814475,-0.14759685,-0.3853004,0.5116338,-0.51115197,-0.5711902,-0.6442411,-0.5172009,0.4558364,-0.51192313,1.0935091,-0.8248475,0.42882228,0.119303346,0.47018847,0.4134159,-0.43951455,0.5429227,-0.501031,-0.11892686,-0.91302425,0.4747502,0.61955595,1.4531473,-0.63552856,-0.16496624,-0.32287258,-0.1835498,0.74531674,0.134802,-0.15931237,-1.3421501,0.51701367,-0.14002313,0.31557393,-0.73961544,-0.4776572,0.9913532,-0.30042407,-0.066902086,-0.1425666,0.24098152,-0.9088149,-1.027774,-0.093995176,-0.016077077,-0.18020153,0.9743784,0.6288963,-0.5073416,0.9521608,-0.6313266,0.9203529,-0.3517286,-0.13422337,0.157783,1.1072284,0.77092904,0.73897046,0.39032266,0.017876357,-1.0223638,0.019767195
